node_id,label,ce_no_prompt,ce_prompt,delta_ce,benefited,primary_prompt_slot,acceptance_gate,structural_score
40,3,0.13765965402126312,0.11934996396303177,0.018309690058231354,True,15,1.0,0.6666666865348816
44,3,0.20027686655521393,0.17353734374046326,0.02673952281475067,True,15,1.0,0.6666666865348816
58,3,0.14006341993808746,0.11855743825435638,0.02150598168373108,True,15,1.0,0.6666666865348816
59,1,1.5796658992767334,1.4257144927978516,0.15395140647888184,True,15,1.0,0.6666666865348816
65,1,0.19171100854873657,0.17233099043369293,0.01938001811504364,True,15,1.0,0.6666666865348816
71,0,0.19646914303302765,0.17378003895282745,0.022689104080200195,True,15,1.0,0.10375598818063736
112,1,1.5796658992767334,1.4257144927978516,0.15395140647888184,True,15,1.0,0.6666666865348816
118,3,0.26247793436050415,0.22857169806957245,0.0339062362909317,True,15,1.0,0.6666666865348816
164,0,1.005344271659851,0.9094128608703613,0.09593141078948975,True,15,1.0,0.2483530193567276
174,2,0.07735230028629303,0.07261641323566437,0.004735887050628662,True,15,1.0,0.15083040297031403
195,0,0.0905437096953392,0.08014397323131561,0.01039973646402359,True,15,1.0,0.6666666865348816
205,2,0.15088990330696106,0.1341533362865448,0.01673656702041626,True,15,1.0,0.6666666865348816
216,3,0.19286856055259705,0.16837315261363983,0.024495407938957214,True,15,1.0,0.6666666865348816
281,4,0.7585297226905823,0.666744589805603,0.09178513288497925,True,15,1.0,0.6666666865348816
295,4,0.6151390075683594,0.5244281888008118,0.09071081876754761,True,15,1.0,0.6666666865348816
329,4,0.8386880159378052,0.742032527923584,0.09665548801422119,True,15,1.0,0.6666666865348816
352,1,0.07685809582471848,0.06388971209526062,0.012968383729457855,True,15,1.0,0.6666666865348816
374,2,0.016413431614637375,0.014648154377937317,0.001765277236700058,True,15,1.0,0.6666666865348816
377,2,0.08104612678289413,0.07145082205533981,0.009595304727554321,True,15,1.0,0.6666666865348816
457,2,0.10522794723510742,0.0942244827747345,0.011003464460372925,True,15,1.0,0.6666666865348816
460,0,0.11557379364967346,0.09874003380537033,0.01683375984430313,True,15,1.0,0.5204540491104126
494,1,0.042646653950214386,0.036028917878866196,0.00661773607134819,True,15,1.0,0.6666666865348816
495,4,0.44069117307662964,0.3686283826828003,0.07206279039382935,True,15,1.0,0.6666666865348816
502,3,0.16565106809139252,0.14236320555210114,0.023287862539291382,True,15,1.0,0.6666666865348816
507,4,0.1987452507019043,0.16402649879455566,0.03471875190734863,True,15,1.0,0.6666666865348816
539,2,0.1195528656244278,0.1058342382311821,0.013718627393245697,True,15,1.0,0.6666666865348816
543,3,0.05321444943547249,0.04459184780716896,0.008622601628303528,True,15,1.0,0.6666666865348816
614,0,0.006333162076771259,0.006534873507916927,-0.00020171143114566803,False,15,1.0,0.556354820728302
645,4,0.2345743179321289,0.19462978839874268,0.03994452953338623,True,15,1.0,0.6666666865348816
689,0,1.5684260129928589,1.5061436891555786,0.06228232383728027,True,15,1.0,0.6666666865348816
697,1,0.4133928120136261,0.3505849838256836,0.0628078281879425,True,15,1.0,0.6666666865348816
699,0,0.9157570004463196,0.8343467712402344,0.0814102292060852,True,15,1.0,0.2613523006439209
708,2,0.1483287215232849,0.13415083289146423,0.014177888631820679,True,15,1.0,0.6666666865348816
721,4,0.8405221104621887,0.7377610206604004,0.10276108980178833,True,15,1.0,0.6666666865348816
726,3,0.18533067405223846,0.16598717868328094,0.01934349536895752,True,15,1.0,0.07977471500635147
737,1,0.3667484521865845,0.3123721480369568,0.054376304149627686,True,15,1.0,0.6666666865348816
744,0,0.04422398656606674,0.0378841795027256,0.006339807063341141,True,15,1.0,0.6666666865348816
745,1,0.024391787126660347,0.020568760111927986,0.003823027014732361,True,15,1.0,0.6666666865348816
746,2,0.5791242122650146,0.6520998477935791,-0.07297563552856445,False,15,1.0,0.15019606053829193
774,3,0.14342322945594788,0.12062592059373856,0.02279730886220932,True,15,1.0,0.6666666865348816
778,4,0.8070293068885803,0.7047173380851746,0.10231196880340576,True,15,1.0,0.6666666865348816
782,4,0.511900007724762,0.43083345890045166,0.0810665488243103,True,15,1.0,0.6666666865348816
798,2,0.022475281730294228,0.019811373203992844,0.002663908526301384,True,15,1.0,0.6666666865348816
817,3,0.15385253727436066,0.13209711015224457,0.02175542712211609,True,15,1.0,0.6666666865348816
829,2,0.7115395665168762,0.806995689868927,-0.09545612335205078,False,15,1.0,0.12138108164072037
848,0,0.058635298162698746,0.050096139311790466,0.00853915885090828,True,15,1.0,0.6666666865348816
855,0,0.004070568829774857,0.003730839118361473,0.0003397297114133835,True,15,1.0,0.769866406917572
862,1,0.056678056716918945,0.04855893924832344,0.008119117468595505,True,15,1.0,0.43769344687461853
864,0,1.5684260129928589,1.5061436891555786,0.06228232383728027,True,15,1.0,0.6666666865348816
891,3,0.14480046927928925,0.133487731218338,0.011312738060951233,True,15,1.0,0.6666666865348816
900,4,0.7063493132591248,0.6113588213920593,0.09499049186706543,True,15,1.0,0.3165993392467499
922,1,0.5024823546409607,0.341768354177475,0.16071400046348572,True,15,1.0,0.054436370730400085
930,3,0.0349254310131073,0.02916727401316166,0.0057581569999456406,True,15,1.0,0.6666666865348816
943,0,0.0007765853079035878,0.0007400158210657537,3.656948683783412e-05,True,15,1.0,0.5475404262542725
990,0,0.0939909890294075,0.08432367444038391,0.00966731458902359,True,15,1.0,0.6666666865348816
993,3,0.08339716494083405,0.07074546068906784,0.012651704251766205,True,15,1.0,0.10260917991399765
1013,0,0.9157570004463196,0.8346886038780212,0.08106839656829834,True,15,1.0,0.25828447937965393
1019,2,0.1982058733701706,0.18558548390865326,0.012620389461517334,True,15,1.0,0.21309880912303925
1026,0,1.5684260129928589,1.5061436891555786,0.06228232383728027,True,15,1.0,0.6666666865348816
1103,1,0.05694666877388954,0.047245223075151443,0.009701445698738098,True,15,1.0,0.6666666865348816
1123,0,0.09037154167890549,0.07819920778274536,0.012172333896160126,True,15,1.0,0.6666666865348816
1125,1,0.049975719302892685,0.041714198887348175,0.00826152041554451,True,15,1.0,0.6666666865348816
1133,2,0.057600270956754684,0.05045505240559578,0.007145218551158905,True,15,1.0,0.6666666865348816
1135,0,1.5684260129928589,1.5061436891555786,0.06228232383728027,True,15,1.0,0.6666666865348816
1150,3,0.2616522014141083,0.2258717268705368,0.03578047454357147,True,15,1.0,0.6666666865348816
1162,3,0.18084818124771118,0.1620018631219864,0.018846318125724792,True,15,1.0,0.07286187261343002
1173,0,0.5132449269294739,0.45923054218292236,0.054014384746551514,True,15,1.0,0.5210172533988953
1198,1,0.042348120361566544,0.035642702132463455,0.006705418229103088,True,15,1.0,0.2214297205209732
1206,4,0.5380566716194153,0.45646145939826965,0.08159521222114563,True,15,1.0,0.6666666865348816
1212,2,0.08177337795495987,0.07227180153131485,0.00950157642364502,True,15,1.0,0.6666666865348816
1221,4,0.5167928338050842,0.45590439438819885,0.060888439416885376,True,15,1.0,0.10267215222120285
1223,4,0.40355363488197327,0.34170523285865784,0.06184840202331543,True,15,1.0,0.6666666865348816
1228,3,0.11130626499652863,0.09498969465494156,0.016316570341587067,True,15,1.0,0.6666666865348816
1236,1,0.0211026631295681,0.017746122553944588,0.0033565405756235123,True,15,1.0,0.6666666865348816
1284,2,0.007925846613943577,0.0071957469917833805,0.0007300996221601963,True,15,1.0,0.6666666865348816
1285,2,0.13636532425880432,0.15071488916873932,-0.014349564909934998,False,15,1.0,0.1536175012588501
1343,4,0.6756030917167664,0.6080551147460938,0.06754797697067261,True,15,1.0,0.08562618494033813
1353,2,0.01606719382107258,0.014505528844892979,0.0015616649761795998,True,15,1.0,0.6666666865348816
1388,4,0.5005066394805908,0.4244973063468933,0.07600933313369751,True,15,1.0,0.6666666865348816
1457,4,0.6907305121421814,0.592917799949646,0.0978127121925354,True,15,1.0,0.6666666865348816
1469,0,0.0040699755772948265,0.003729176241904497,0.00034079933539032936,True,15,1.0,0.7522868514060974
1485,2,0.38543131947517395,0.3636510670185089,0.02178025245666504,True,15,1.0,0.07167144864797592
1490,0,0.0701633021235466,0.05924207344651222,0.010921228677034378,True,15,1.0,0.6666666865348816
1604,3,0.144887313246727,0.12315124273300171,0.02173607051372528,True,15,1.0,0.6666666865348816
1629,3,0.030930014327168465,0.0256405808031559,0.005289433524012566,True,15,1.0,0.6666666865348816
1632,3,0.186207115650177,0.17646701633930206,0.009740099310874939,True,15,1.0,0.14854800701141357
1642,3,0.17146660387516022,0.14704854786396027,0.02441805601119995,True,15,1.0,0.6666666865348816
1669,4,0.3949803113937378,0.34789350628852844,0.04708680510520935,True,15,1.0,0.3424648940563202
1730,1,0.021349262446165085,0.0179490577429533,0.0034002047032117844,True,15,1.0,0.6666666865348816
1750,3,1.1555739641189575,1.167196273803711,-0.011622309684753418,False,15,1.0,0.3338492810726166
1774,2,0.24566194415092468,0.26043182611465454,-0.014769881963729858,False,15,1.0,0.10161720961332321
1792,3,0.04814799875020981,0.04042751342058182,0.007720485329627991,True,15,1.0,0.6666666865348816
1811,0,0.08989822119474411,0.08119166642427444,0.008706554770469666,True,15,1.0,0.6666666865348816
1828,4,0.2958797514438629,0.24308808147907257,0.052791669964790344,True,15,1.0,0.09106376767158508
1831,4,0.3595414161682129,0.30203279852867126,0.057508617639541626,True,15,1.0,0.6666666865348816
1950,1,0.034283559769392014,0.028737282380461693,0.005546277388930321,True,15,1.0,0.6666666865348816
1952,1,0.40354207158088684,0.3467496335506439,0.05679243803024292,True,15,1.0,0.6666666865348816
1954,0,0.03173169121146202,0.029575325548648834,0.0021563656628131866,True,15,1.0,0.5508952140808105
1956,1,0.13845142722129822,0.11720366775989532,0.021247759461402893,True,15,1.0,0.49931764602661133
1971,3,0.15327028930187225,0.13015858829021454,0.023111701011657715,True,15,1.0,0.6666666865348816
2020,3,0.15122751891613007,0.12261167913675308,0.028615839779376984,True,15,1.0,0.19341392815113068
2053,1,1.3629398345947266,1.1633350849151611,0.19960474967956543,True,15,1.0,0.2400711178779602
2064,3,0.05436106026172638,0.0479012168943882,0.0064598433673381805,True,15,1.0,0.20438621938228607
2091,3,0.18353888392448425,0.1584402173757553,0.025098666548728943,True,15,1.0,0.6666666865348816
2093,2,0.05875423178076744,0.05249485746026039,0.0062593743205070496,True,15,1.0,0.2257988601922989
2130,0,0.030086860060691833,0.02889758162200451,0.0011892784386873245,True,15,1.0,0.509797990322113
2132,2,0.015802627429366112,0.014459940604865551,0.0013426868245005608,True,15,1.0,0.10523468255996704
2146,1,1.5796658992767334,1.4257144927978516,0.15395140647888184,True,15,1.0,0.6666666865348816
2151,2,0.10634969919919968,0.0989808440208435,0.007368855178356171,True,15,1.0,0.38859567046165466
2153,3,0.02621776983141899,0.021582385525107384,0.004635384306311607,True,15,1.0,0.08600630611181259
2161,2,0.2719686031341553,0.270631343126297,0.0013372600078582764,True,15,1.0,0.14762456715106964
2162,1,0.07888468354940414,0.06511296331882477,0.013771720230579376,True,15,1.0,0.32957369089126587
2164,2,0.18373224139213562,0.17463722825050354,0.00909501314163208,True,15,1.0,0.29068514704704285
2202,1,0.07361885905265808,0.06252444535493851,0.011094413697719574,True,15,1.0,0.6666666865348816
2237,1,0.03482527658343315,0.0291748009622097,0.00565047562122345,True,15,1.0,0.6666666865348816
2255,4,0.3007604777812958,0.2513192296028137,0.049441248178482056,True,15,1.0,0.6666666865348816
