node_id,label,ce_no_prompt,ce_prompt,delta_ce,benefited,primary_prompt_slot,acceptance_gate,structural_score
7,4,0.6660763025283813,0.6030770540237427,0.06299924850463867,True,12,1.0,0.13386987149715424
36,0,1.2842824459075928,1.2169411182403564,0.06734132766723633,True,12,1.0,0.16116108000278473
62,4,0.9944580793380737,0.8315126299858093,0.1629454493522644,True,12,1.0,0.15636396408081055
64,3,0.716391921043396,0.6013203263282776,0.11507159471511841,True,12,1.0,0.12983864545822144
88,1,0.16136519610881805,0.12735310196876526,0.034012094140052795,True,12,1.0,0.6666666865348816
110,2,0.1278708130121231,0.10349833965301514,0.02437247335910797,True,12,1.0,0.07667098194360733
147,4,1.0120385885238647,0.9196270108222961,0.0924115777015686,True,12,1.0,0.3669449985027313
149,0,1.644188404083252,1.5717978477478027,0.07239055633544922,True,12,1.0,0.19229626655578613
156,1,0.32738494873046875,0.27514877915382385,0.0522361695766449,True,12,1.0,0.6666666865348816
218,2,1.044811725616455,0.8546243906021118,0.19018733501434326,True,12,1.0,0.053891897201538086
220,4,0.4233839809894562,0.39566779136657715,0.02771618962287903,True,12,1.0,0.19901223480701447
265,4,1.0136128664016724,0.8466883301734924,0.16692453622817993,True,12,1.0,0.32571038603782654
270,0,2.689335823059082,2.513411045074463,0.17592477798461914,True,12,1.0,0.3165118992328644
309,4,0.4749232828617096,0.3585730791091919,0.1163502037525177,True,12,1.0,0.6666666865348816
368,1,1.200396180152893,1.076268196105957,0.12412798404693604,True,12,1.0,0.07949613034725189
386,0,0.3994433879852295,0.32141709327697754,0.07802629470825195,True,12,1.0,0.6666666865348816
393,3,0.47991999983787537,0.41603150963783264,0.06388849020004272,True,12,1.0,0.10707274824380875
411,3,0.6430693864822388,0.5777190327644348,0.06535035371780396,True,12,1.0,0.13465426862239838
423,2,1.1451799869537354,1.025881290435791,0.11929869651794434,True,12,1.0,0.2010146528482437
424,3,1.0941742658615112,1.1354990005493164,-0.041324734687805176,False,12,1.0,0.09896162897348404
430,2,0.14117836952209473,0.09843823313713074,0.04274013638496399,True,12,1.0,0.6666666865348816
449,4,0.5185545086860657,0.43355509638786316,0.08499941229820251,True,12,1.0,0.20257841050624847
450,2,0.5753485560417175,0.439815491437912,0.13553306460380554,True,12,1.0,0.09364894032478333
461,0,0.34170982241630554,0.2652378976345062,0.07647192478179932,True,12,1.0,0.6666666865348816
471,1,1.5075805187225342,1.3446340560913086,0.16294646263122559,True,12,1.0,0.12983042001724243
479,1,0.4686872363090515,0.400386244058609,0.0683009922504425,True,12,1.0,0.12301632016897202
558,2,0.9410322904586792,0.788489580154419,0.15254271030426025,True,12,1.0,0.12390496581792831
655,1,0.2676965296268463,0.21044906973838806,0.05724745988845825,True,12,1.0,0.6666666865348816
683,2,0.1435699760913849,0.10292258113622665,0.040647394955158234,True,12,1.0,0.6666666865348816
687,4,0.9449567794799805,0.8403077721595764,0.10464900732040405,True,12,1.0,0.15249328315258026
732,2,0.8509997725486755,0.7688092589378357,0.08219051361083984,True,12,1.0,0.05514004826545715
752,2,1.4154157638549805,1.4385428428649902,-0.023127079010009766,False,12,1.0,0.2355528324842453
809,0,0.6921896934509277,0.602916955947876,0.08927273750305176,True,12,1.0,0.6666666865348816
822,3,0.5752108693122864,0.4506082832813263,0.12460258603096008,True,12,1.0,0.6666666865348816
830,4,0.5696115493774414,0.46476298570632935,0.10484856367111206,True,12,1.0,0.13456778228282928
878,2,0.1638379991054535,0.12072122097015381,0.04311677813529968,True,12,1.0,0.6666666865348816
882,2,0.24322614073753357,0.19132554531097412,0.05190059542655945,True,12,1.0,0.11406771093606949
896,2,1.325621247291565,1.141639232635498,0.1839820146560669,True,12,1.0,0.10998065024614334
929,0,0.9876464605331421,0.8392255306243896,0.14842092990875244,True,12,1.0,0.1775376945734024
930,3,0.6581006050109863,0.5246135592460632,0.1334870457649231,True,12,1.0,0.6666666865348816
969,0,0.3910507261753082,0.3105073571205139,0.08054336905479431,True,12,1.0,0.6666666865348816
1016,2,0.5635673999786377,0.5084566473960876,0.05511075258255005,True,12,1.0,0.10295319557189941
1048,4,0.5059376358985901,0.3769836723804474,0.1289539635181427,True,12,1.0,0.6666666865348816
1086,4,0.38813772797584534,0.29244908690452576,0.09568864107131958,True,12,1.0,0.6666666865348816
1089,4,0.8540788292884827,0.7706179618835449,0.08346086740493774,True,12,1.0,0.3705040216445923
1122,0,1.8464748859405518,1.7896997928619385,0.05677509307861328,True,12,1.0,0.055032629519701004
1157,1,1.3502662181854248,1.2016997337341309,0.14856648445129395,True,12,1.0,0.13234178721904755
1185,1,0.5443264245986938,0.46482086181640625,0.0795055627822876,True,12,1.0,0.10450807958841324
1201,1,0.6822563409805298,0.5974942445755005,0.0847620964050293,True,12,1.0,0.27809908986091614
1203,1,0.26824072003364563,0.20812560617923737,0.060115113854408264,True,12,1.0,0.39601778984069824
1209,0,0.33690765500068665,0.2706354260444641,0.06627222895622253,True,12,1.0,0.6666666865348816
1225,3,0.22058290243148804,0.17804735898971558,0.04253554344177246,True,12,1.0,0.5143495798110962
1239,4,0.5533344745635986,0.41480252146720886,0.13853195309638977,True,12,1.0,0.6666666865348816
1243,4,0.39789053797721863,0.30142897367477417,0.09646156430244446,True,12,1.0,0.6666666865348816
1255,0,1.5035954713821411,1.3602025508880615,0.1433929204940796,True,12,1.0,0.4667428433895111
1257,3,0.13666297495365143,0.11479835212230682,0.021864622831344604,True,12,1.0,0.42928454279899597
1269,4,1.128892183303833,1.003292202949524,0.12559998035430908,True,12,1.0,0.33851370215415955
1277,3,0.550945520401001,0.4716533422470093,0.0792921781539917,True,12,1.0,0.41810083389282227
1283,1,0.5894675850868225,0.48590871691703796,0.10355886816978455,True,12,1.0,0.6666666865348816
1295,2,0.22796161472797394,0.1884600818157196,0.039501532912254333,True,12,1.0,0.09791477769613266
1308,4,0.5900719165802002,0.4951213598251343,0.09495055675506592,True,12,1.0,0.6666666865348816
1312,4,0.9179255366325378,0.8470431566238403,0.07088238000869751,True,12,1.0,0.12931299209594727
1377,2,0.7227182388305664,0.6152328848838806,0.10748535394668579,True,12,1.0,0.0929899588227272
1396,3,0.10062999278306961,0.07769869267940521,0.022931300103664398,True,12,1.0,0.6666666865348816
1412,4,0.29816198348999023,0.22697113454341888,0.07119084894657135,True,12,1.0,0.6666666865348816
1466,3,0.8294064402580261,0.7530319094657898,0.07637453079223633,True,12,1.0,0.15136976540088654
1482,0,0.31014740467071533,0.2538807988166809,0.056266605854034424,True,12,1.0,0.6666666865348816
1486,2,0.8284094929695129,0.7058882713317871,0.12252122163772583,True,12,1.0,0.08540278673171997
1487,3,0.7168248891830444,0.6052824258804321,0.1115424633026123,True,12,1.0,0.17997638881206512
1502,3,0.8561609387397766,0.742607831954956,0.11355310678482056,True,12,1.0,0.5517407059669495
1643,2,0.7585332989692688,0.6295199394226074,0.12901335954666138,True,12,1.0,0.28519749641418457
1683,4,0.15587536990642548,0.113546222448349,0.04232914745807648,True,12,1.0,0.6666666865348816
1732,0,1.203511357307434,1.1196990013122559,0.08381235599517822,True,12,1.0,0.6666666865348816
1755,4,0.5419811010360718,0.44416487216949463,0.09781622886657715,True,12,1.0,0.11535731703042984
1760,1,0.9312047958374023,0.8971520066261292,0.03405278921127319,True,12,1.0,0.12477371841669083
1786,2,0.41202595829963684,0.28563976287841797,0.12638619542121887,True,12,1.0,0.6666666865348816
1787,1,0.3943939507007599,0.3176320195198059,0.07676193118095398,True,12,1.0,0.3779306411743164
1806,4,0.672764778137207,0.5229122638702393,0.14985251426696777,True,12,1.0,0.6666666865348816
1822,2,0.7723369598388672,0.6320793628692627,0.1402575969696045,True,12,1.0,0.3382852375507355
1866,3,0.43635106086730957,0.337353378534317,0.09899768233299255,True,12,1.0,0.6666666865348816
1938,4,0.44693171977996826,0.33768317103385925,0.10924854874610901,True,12,1.0,0.6666666865348816
1949,3,0.9876523613929749,0.9121294021606445,0.07552295923233032,True,12,1.0,0.10042456537485123
1966,2,0.7905204892158508,0.6555658578872681,0.13495463132858276,True,12,1.0,0.06735614687204361
1983,3,0.6119464039802551,0.5358167290687561,0.07612967491149902,True,12,1.0,0.6666666865348816
1985,2,0.2501431703567505,0.17945657670497894,0.07068659365177155,True,12,1.0,0.11879399418830872
