node_id,split,label,pool,prompt_top1,structural_score,pred_off,pred_on,correct_off,correct_on,fixed_by_prompt,broken_by_prompt,confidence_off,confidence_on,margin_off,margin_on,h_delta_norm,logit_delta_norm
0,test,3,1,6,0.6666666865348816,4,4,0,0,0,0,0.22505685687065125,0.24301756918430328,0.01873241364955902,0.03329901397228241,0.8791012167930603,0.17752309143543243
1,test,3,1,6,0.6666666865348816,4,4,0,0,0,0,0.22004438936710358,0.23677599430084229,0.01069757342338562,0.023387745022773743,0.8546069264411926,0.1732129454612732
2,test,3,0,-1,0.5672652125358582,4,4,0,0,0,0,0.21512536704540253,0.21512536704540253,0.010528266429901123,0.010528266429901123,0.0,0.0
3,test,3,1,5,0.6827435493469238,4,4,0,0,0,0,0.2236812263727188,0.23166561126708984,0.01322472095489502,0.0337439626455307,0.5638861060142517,0.10676617920398712
4,test,1,1,6,0.6666666865348816,4,4,0,0,0,0,0.21269221603870392,0.22676968574523926,0.002913534641265869,0.015839219093322754,0.8217303156852722,0.1643083393573761
5,test,2,1,6,0.6666666865348816,4,4,0,0,0,0,0.21400007605552673,0.22901107370853424,0.0035447776317596436,0.015874311327934265,0.8332706689834595,0.16801798343658447
6,test,2,0,-1,0.39504241943359375,2,2,1,1,0,0,0.20663224160671234,0.20663224160671234,0.0020014047622680664,0.0020014047622680664,0.0,0.0
7,train,4,1,6,0.46672382950782776,4,4,1,1,0,0,0.24630649387836456,0.26972344517707825,0.0508372038602829,0.054291144013404846,1.0097652673721313,0.20444746315479279
8,test,1,0,-1,0.5262554287910461,4,4,0,0,0,0,0.20990966260433197,0.20990966260433197,0.003042086958885193,0.003042086958885193,0.0,0.0
9,test,1,1,6,0.6666666865348816,0,3,0,0,0,0,0.20708051323890686,0.22075511515140533,0.00023421645164489746,0.006567135453224182,0.7999249696731567,0.16048191487789154
10,test,1,0,-1,0.3712889850139618,3,3,0,0,0,0,0.2100430727005005,0.2100430727005005,0.0025008469820022583,0.0025008469820022583,0.0,0.0
11,test,1,0,-1,0.38170287013053894,4,4,0,0,0,0,0.21000264585018158,0.21000264585018158,0.00502564013004303,0.00502564013004303,0.0,0.0
12,test,0,0,-1,0.5338945984840393,4,4,0,0,0,0,0.2141597419977188,0.2141597419977188,0.007561400532722473,0.007561400532722473,0.0,0.0
13,test,0,0,-1,0.5380585193634033,4,4,0,0,0,0,0.22064338624477386,0.22064338624477386,0.017584756016731262,0.017584756016731262,0.0,0.0
14,test,2,0,-1,0.6008855700492859,4,4,0,0,0,0,0.21318461000919342,0.21318461000919342,0.008097648620605469,0.008097648620605469,0.0,0.0
15,test,2,1,6,0.6666666865348816,4,3,0,0,0,0,0.2119564414024353,0.2308645397424698,0.0025586336851119995,0.0036882013082504272,0.869293749332428,0.17649824917316437
16,test,4,0,-1,0.28373047709465027,3,3,0,0,0,0,0.21471138298511505,0.21471138298511505,0.0022719502449035645,0.0022719502449035645,0.0,0.0
17,test,3,1,6,0.6666666865348816,4,4,0,0,0,0,0.21079163253307343,0.221880704164505,0.006708651781082153,0.007137730717658997,0.7578233480453491,0.15053991973400116
18,test,4,0,-1,0.6478261947631836,2,2,0,0,0,0,0.20893844962120056,0.20893844962120056,0.004182696342468262,0.004182696342468262,0.0,0.0
19,test,4,0,-1,0.608278214931488,4,4,1,1,0,0,0.21546904742717743,0.21546904742717743,0.002766162157058716,0.002766162157058716,0.0,0.0
20,test,2,1,6,0.6666666865348816,4,4,0,0,0,0,0.21274515986442566,0.2259337157011032,0.00834396481513977,0.008926063776016235,0.8065721392631531,0.16126026213169098
21,test,1,0,-1,0.580571174621582,4,4,0,0,0,0,0.21286121010780334,0.21286121010780334,0.006177634000778198,0.006177634000778198,0.0,0.0
