node_id,label,ce_no_prompt,ce_prompt,delta_ce,benefited,primary_prompt_slot,acceptance_gate,structural_score
10,1,1.6345272064208984,1.6351709365844727,-0.0006437301635742188,False,3,0.006854257080703974,0.6666666865348816
32,2,1.5382928848266602,1.5410759449005127,-0.002783060073852539,False,3,0.016527246683835983,0.6666666865348816
153,2,1.5633995532989502,1.5659643411636353,-0.0025647878646850586,False,1,0.019690731540322304,0.5513043999671936
155,3,1.5379871129989624,1.533739686012268,0.004247426986694336,True,3,0.007980112917721272,0.6666666865348816
158,2,1.5691627264022827,1.5722508430480957,-0.0030881166458129883,False,1,0.01453767716884613,0.6666666865348816
163,3,1.5377763509750366,1.5335286855697632,0.0042476654052734375,True,3,0.007611951325088739,0.6666666865348816
165,4,1.6341356039047241,1.636038899421692,-0.0019032955169677734,False,1,0.013750122860074043,0.6666666865348816
174,2,1.5600042343139648,1.563463807106018,-0.0034595727920532227,False,1,0.01840081624686718,0.539042055606842
197,2,1.5415366888046265,1.5441099405288696,-0.002573251724243164,False,4,0.012575998902320862,0.8262713551521301
210,3,1.5372684001922607,1.5330220460891724,0.004246354103088379,True,3,0.0072652362287044525,0.6666666865348816
244,3,1.5372493267059326,1.5330039262771606,0.004245400428771973,True,3,0.006019557360559702,0.6666666865348816
310,3,1.5084848403930664,1.5013412237167358,0.007143616676330566,True,1,0.037249576300382614,0.31841084361076355
315,2,1.5674742460250854,1.5705608129501343,-0.003086566925048828,False,3,0.01022984180599451,0.6666666865348816
362,3,1.538282036781311,1.5340349674224854,0.004247069358825684,True,3,0.006553439889103174,0.6666666865348816
420,3,1.537212610244751,1.5329673290252686,0.004245281219482422,True,3,0.006516723893582821,0.6666666865348816
452,2,1.5409183502197266,1.5436629056930542,-0.0027445554733276367,False,1,0.02007307857275009,0.6666666865348816
459,0,1.6466704607009888,1.6454311609268188,0.0012392997741699219,True,3,0.0013574272161349654,0.9144914746284485
494,1,1.619616150856018,1.6200240850448608,-0.00040793418884277344,False,3,0.0041238549165427685,0.6666666865348816
502,3,1.5378464460372925,1.5335992574691772,0.004247188568115234,True,3,0.011159957386553288,0.6666666865348816
503,1,1.6185646057128906,1.6191363334655762,-0.0005717277526855469,False,3,0.004994852002710104,0.6666666865348816
505,1,1.6881647109985352,1.6904573440551758,-0.002292633056640625,False,3,0.03559093922376633,0.28159549832344055
511,2,1.5621731281280518,1.5639311075210571,-0.001757979393005371,False,1,0.020805558189749718,0.5064336061477661
518,2,1.5672550201416016,1.5703420639038086,-0.0030870437622070312,False,1,0.013684971258044243,0.6666666865348816
537,0,1.671796441078186,1.6706088781356812,0.0011875629425048828,True,3,0.005246657412499189,0.6666666865348816
548,1,1.6160633563995361,1.616328477859497,-0.0002651214599609375,False,3,0.0022488590329885483,0.6666666865348816
560,1,1.6136302947998047,1.6138917207717896,-0.0002614259719848633,False,3,0.003369371872395277,0.6666666865348816
579,4,1.6352555751800537,1.6371614933013916,-0.0019059181213378906,False,1,0.013763736002147198,0.6666666865348816
624,2,1.560930609703064,1.564010739326477,-0.003080129623413086,False,1,0.014074752107262611,0.6666666865348816
640,1,1.6597142219543457,1.65996515750885,-0.00025093555450439453,False,3,0.010523722507059574,0.42810046672821045
642,1,1.6103628873825073,1.6104896068572998,-0.00012671947479248047,False,3,0.0032372246496379375,0.6666666865348816
650,2,1.5502547025680542,1.5532519817352295,-0.002997279167175293,False,4,0.020374320447444916,0.520756721496582
666,3,1.5109342336654663,1.5061486959457397,0.0047855377197265625,True,3,0.02090568281710148,0.3807026147842407
688,0,1.645499348640442,1.6441524028778076,0.0013469457626342773,True,4,0.001925719901919365,0.6666666865348816
703,3,1.536294937133789,1.5320496559143066,0.004245281219482422,True,3,0.00852316152304411,0.6666666865348816
711,0,1.6245225667953491,1.6230852603912354,0.0014373064041137695,True,3,0.002438540570437908,0.8098172545433044
739,1,1.6138168573379517,1.614251971244812,-0.00043511390686035156,False,3,0.002222247887402773,0.6666666865348816
756,1,1.608177900314331,1.6085002422332764,-0.0003223419189453125,False,3,0.0032866564579308033,0.6666666865348816
758,3,1.5375213623046875,1.5332746505737305,0.004246711730957031,True,3,0.006353306118398905,0.6666666865348816
779,3,1.536271333694458,1.5320258140563965,0.0042455196380615234,True,3,0.006197047419846058,0.6666666865348816
834,2,1.5696159601211548,1.5727044343948364,-0.0030884742736816406,False,4,0.015016701072454453,0.6666666865348816
860,4,1.634400725364685,1.6363049745559692,-0.0019042491912841797,False,1,0.013946153223514557,0.6666666865348816
864,0,1.680379867553711,1.679180383682251,0.001199483871459961,True,3,0.01022984180599451,0.6666666865348816
867,4,1.6421785354614258,1.6430649757385254,-0.0008864402770996094,False,1,0.027783697471022606,0.43435370922088623
891,3,1.5366750955581665,1.5324289798736572,0.004246115684509277,True,3,0.007584760431200266,0.6666666865348816
893,2,1.5680533647537231,1.56997549533844,-0.0019221305847167969,False,1,0.020047586411237717,0.5370436906814575
894,1,1.6281222105026245,1.6286877393722534,-0.0005655288696289062,False,3,0.005010978318750858,0.6666666865348816
900,4,1.6375904083251953,1.6391050815582275,-0.0015146732330322266,False,4,0.017285767942667007,0.6265868544578552
957,2,1.56837797164917,1.5714643001556396,-0.0030863285064697266,False,1,0.013802657835185528,0.6666666865348816
1026,0,1.680379867553711,1.679180383682251,0.001199483871459961,True,3,0.01022984180599451,0.6666666865348816
1044,0,1.67169988155365,1.670269250869751,0.0014306306838989258,True,3,0.00660075293853879,0.6383793950080872
1059,0,1.680379867553711,1.679180383682251,0.001199483871459961,True,3,0.01022984180599451,0.6666666865348816
1082,3,1.5383915901184082,1.534143090248108,0.004248499870300293,True,3,0.006661016959697008,0.6666666865348816
1096,0,1.6390420198440552,1.6376844644546509,0.0013575553894042969,True,3,0.0019251040648669004,0.6666666865348816
