node_id,split,label,pool,prompt_top1,structural_score,pred_off,pred_on,correct_off,correct_on,fixed_by_prompt,broken_by_prompt,confidence_off,confidence_on,margin_off,margin_on,h_delta_norm,logit_delta_norm
0,test,0,1,2,0.6666666865348816,3,3,0,0,0,0,0.21242135763168335,0.21283210813999176,0.0005391091108322144,0.0026952624320983887,0.19259633123874664,0.01998879387974739
1,test,3,0,-1,0.337536484003067,2,2,0,0,0,0,0.21938587725162506,0.21938587725162506,0.008400842547416687,0.008400842547416687,0.0,0.0
2,test,3,1,2,0.6666666865348816,3,3,1,1,0,0,0.21194133162498474,0.21222452819347382,0.00035902857780456543,0.002317965030670166,0.19421255588531494,0.02154656872153282
3,test,4,1,2,0.6666666865348816,3,3,0,0,0,0,0.21158485114574432,0.2118893265724182,0.0005097836256027222,0.0023735761642456055,0.1921083629131317,0.020853610709309578
4,test,2,1,2,0.6666666865348816,3,3,0,0,0,0,0.21200115978717804,0.2122202217578888,0.0009386986494064331,0.0027657896280288696,0.19357314705848694,0.021433474496006966
5,test,0,0,-1,0.4330093562602997,2,2,0,0,0,0,0.2143855094909668,0.2143855094909668,0.0025131404399871826,0.0025131404399871826,0.0,0.0
6,test,2,1,2,0.6666666865348816,2,3,1,0,0,1,0.21294903755187988,0.21197934448719025,0.0013023912906646729,0.0006699115037918091,0.19191114604473114,0.018967468291521072
7,test,2,1,2,0.6666666865348816,3,3,0,0,0,0,0.2124701738357544,0.21262364089488983,0.0009953826665878296,0.002858400344848633,0.19650782644748688,0.022148286923766136
8,test,0,1,2,0.6874995827674866,2,2,0,0,0,0,0.23052242398262024,0.22805581986904144,0.024838149547576904,0.023008808493614197,0.2520006597042084,0.03593925014138222
9,test,2,1,2,0.6666666865348816,2,3,1,0,0,1,0.21207815408706665,0.21083278954029083,0.0016842484474182129,0.0003820061683654785,0.1892881691455841,0.02008645050227642
10,train,1,1,2,0.6666666865348816,3,3,0,0,0,0,0.21305762231349945,0.2132430076599121,0.003877416253089905,0.00553092360496521,0.18748225271701813,0.01907259225845337
11,test,0,1,2,0.6666666865348816,3,3,0,0,0,0,0.2124701738357544,0.21262364089488983,0.0009953826665878296,0.002858400344848633,0.19650782644748688,0.022148286923766136
12,test,2,1,2,0.6666666865348816,3,3,0,0,0,0,0.21018438041210175,0.21075274050235748,0.00018551945686340332,0.00223444402217865,0.18568585813045502,0.018201997503638268
13,test,0,1,2,0.6666666865348816,3,3,0,0,0,0,0.2124023288488388,0.21299290657043457,0.0018012672662734985,0.003860175609588623,0.188429594039917,0.01846250705420971
14,test,1,1,2,0.6666666865348816,3,3,0,0,0,0,0.2124701738357544,0.21262364089488983,0.0009953826665878296,0.002858400344848633,0.19650782644748688,0.022148286923766136
15,test,4,1,2,0.6666666865348816,3,3,0,0,0,0,0.2116565704345703,0.21198397874832153,0.0003306269645690918,0.00225163996219635,0.1909075230360031,0.020478518679738045
