node_id,split,label,pool,prompt_top1,structural_score,pred_off,pred_on,correct_off,correct_on,fixed_by_prompt,broken_by_prompt,confidence_off,confidence_on,margin_off,margin_on,h_delta_norm,logit_delta_norm
0,test,0,1,3,0.6666666865348816,4,4,0,0,0,0,0.39498278498649597,0.44486770033836365,0.15715838968753815,0.1819530427455902,0.7604245543479919,0.4503512382507324
1,test,3,0,-1,0.035377856343984604,4,4,0,0,0,0,0.4868032932281494,0.4868032932281494,0.29407405853271484,0.29407405853271484,0.0,0.0
2,test,3,1,7,0.6666666865348816,3,3,1,1,0,0,0.25658082962036133,0.2650296986103058,0.04675191640853882,0.06475548446178436,0.1765352189540863,0.10269268602132797
3,test,4,1,3,0.6666666865348816,0,0,0,0,0,0,0.24999821186065674,0.2786717414855957,0.047898754477500916,0.07304586470127106,0.47785356640815735,0.28475221991539
4,test,2,1,3,0.6666666865348816,3,4,0,0,0,0,0.2238515168428421,0.24007289111614227,0.013161003589630127,0.0030285269021987915,0.532662570476532,0.31884777545928955
5,test,0,0,-1,0.26993343234062195,4,4,0,0,0,0,0.33672964572906494,0.33672964572906494,0.1379413902759552,0.1379413902759552,0.0,0.0
6,test,2,0,-1,0.6666666865348816,2,2,1,1,0,0,0.7051310539245605,0.7051310539245605,0.5704838633537292,0.5704838633537292,0.0,0.0
7,test,2,0,-1,0.6666666865348816,1,1,0,0,0,0,0.21558935940265656,0.21558935940265656,0.003480464220046997,0.003480464220046997,0.0,0.0
8,val,0,0,-1,0.6638879179954529,0,0,1,1,0,0,0.9978110194206238,0.9978110194206238,0.9959062933921814,0.9959062933921814,0.0,0.0
9,test,2,0,-1,0.6666666865348816,0,0,0,0,0,0,0.29260894656181335,0.29260894656181335,0.02442103624343872,0.02442103624343872,0.0,0.0
10,test,1,0,-1,0.6666666865348816,1,1,1,1,0,0,0.35730597376823425,0.35730597376823425,0.1876102238893509,0.1876102238893509,0.0,0.0
11,test,0,0,-1,0.6666666865348816,1,1,0,0,0,0,0.21558935940265656,0.21558935940265656,0.003480464220046997,0.003480464220046997,0.0,0.0
12,test,2,0,-1,0.6666666865348816,0,0,0,0,0,0,0.713559091091156,0.713559091091156,0.6141566038131714,0.6141566038131714,0.0,0.0
13,test,0,0,-1,0.6666666865348816,0,0,1,1,0,0,0.524405300617218,0.524405300617218,0.3259667456150055,0.3259667456150055,0.0,0.0
14,val,1,0,-1,0.6666666865348816,1,1,1,1,0,0,0.21558935940265656,0.21558935940265656,0.003480464220046997,0.003480464220046997,0.0,0.0
15,test,4,0,-1,0.6666666865348816,4,4,1,1,0,0,0.22307419776916504,0.22307419776916504,0.015745073556900024,0.015745073556900024,0.0,0.0
16,test,4,0,-1,0.12715519964694977,3,3,0,0,0,0,0.2896217107772827,0.2896217107772827,0.04938945174217224,0.04938945174217224,0.0,0.0
17,test,4,0,-1,0.6666666865348816,4,4,1,1,0,0,0.25069308280944824,0.25069308280944824,0.032661497592926025,0.032661497592926025,0.0,0.0
18,val,1,0,-1,0.6666666865348816,1,1,1,1,0,0,0.21837125718593597,0.21837125718593597,0.00904051959514618,0.00904051959514618,0.0,0.0
19,val,0,0,-1,0.6666666865348816,1,1,0,0,0,0,0.21558935940265656,0.21558935940265656,0.003480464220046997,0.003480464220046997,0.0,0.0
20,test,3,0,-1,0.6666666865348816,3,3,1,1,0,0,0.29468756914138794,0.29468756914138794,0.09773346781730652,0.09773346781730652,0.0,0.0
21,test,0,0,-1,0.6666666865348816,1,1,0,0,0,0,0.2153773456811905,0.2153773456811905,0.003573298454284668,0.003573298454284668,0.0,0.0
22,test,2,0,-1,0.27795135974884033,1,1,0,0,0,0,0.49377956986427307,0.49377956986427307,0.31005144119262695,0.31005144119262695,0.0,0.0
23,test,0,0,-1,0.19269627332687378,4,4,0,0,0,0,0.3086927533149719,0.3086927533149719,0.10853326320648193,0.10853326320648193,0.0,0.0
24,test,1,0,-1,0.6666666865348816,0,0,0,0,0,0,0.2635360658168793,0.2635360658168793,0.07179106771945953,0.07179106771945953,0.0,0.0
25,test,1,0,-1,0.6666666865348816,4,4,0,0,0,0,0.2625736892223358,0.2625736892223358,0.051690369844436646,0.051690369844436646,0.0,0.0
26,test,2,0,-1,0.519095242023468,4,4,0,0,0,0,0.2529042959213257,0.2529042959213257,0.024648576974868774,0.024648576974868774,0.0,0.0
27,test,3,0,-1,0.6666666865348816,1,1,0,0,0,0,0.26780593395233154,0.26780593395233154,0.0248582661151886,0.0248582661151886,0.0,0.0
28,test,2,0,-1,0.16212503612041473,4,4,0,0,0,0,0.2698591947555542,0.2698591947555542,0.03314507007598877,0.03314507007598877,0.0,0.0
29,test,2,0,-1,0.26015129685401917,3,3,0,0,0,0,0.9534944891929626,0.9534944891929626,0.9347875118255615,0.9347875118255615,0.0,0.0
30,test,2,0,-1,0.6666666865348816,2,2,1,1,0,0,0.22903336584568024,0.22903336584568024,0.015405774116516113,0.015405774116516113,0.0,0.0
31,test,0,0,-1,0.6666666865348816,0,0,1,1,0,0,0.96949702501297,0.96949702501297,0.9591695070266724,0.9591695070266724,0.0,0.0
32,test,2,0,-1,0.6666666865348816,4,4,0,0,0,0,0.3115805983543396,0.3115805983543396,0.11723190546035767,0.11723190546035767,0.0,0.0
33,test,2,0,-1,0.41111645102500916,0,0,0,0,0,0,0.508028507232666,0.508028507232666,0.27007126808166504,0.27007126808166504,0.0,0.0
34,test,3,0,-1,0.6666666865348816,3,3,1,1,0,0,0.2570970356464386,0.2570970356464386,0.00474056601524353,0.00474056601524353,0.0,0.0
35,test,1,0,-1,0.6666666865348816,4,4,0,0,0,0,0.2754719853401184,0.2754719853401184,0.05013956129550934,0.05013956129550934,0.0,0.0
36,test,4,0,-1,0.6666666865348816,3,3,0,0,0,0,0.2614140808582306,0.2614140808582306,0.048401594161987305,0.048401594161987305,0.0,0.0
37,test,0,1,5,0.6666666865348816,2,2,0,0,0,0,0.9570837020874023,0.9573070406913757,0.9244014024734497,0.9252068996429443,0.18141265213489532,0.10619324445724487
38,test,1,1,7,0.6666666865348816,3,3,0,0,0,0,0.5576935410499573,0.5711162686347961,0.37902384996414185,0.4034011662006378,0.1756161004304886,0.1032501757144928
39,test,3,1,7,0.6666666865348816,3,3,1,1,0,0,0.2926096022129059,0.29979202151298523,0.08870193362236023,0.08018560707569122,0.1914784461259842,0.11045175045728683
40,test,3,1,3,0.6666666865348816,4,4,0,0,0,0,0.3521040976047516,0.41156795620918274,0.16247011721134186,0.2440127581357956,0.7609817981719971,0.45202797651290894
41,test,0,1,3,0.6666666865348816,0,0,1,1,0,0,0.5893452167510986,0.6371748447418213,0.4793164134025574,0.5188278555870056,0.6526634693145752,0.3886849284172058
42,test,0,1,7,0.6666666865348816,3,3,0,0,0,0,0.37812718749046326,0.3899448812007904,0.1927831470966339,0.212789848446846,0.1830725371837616,0.10793555527925491
