node_id,label,ce_no_prompt,ce_prompt,delta_ce,benefited,primary_prompt_slot,acceptance_gate,structural_score
7,4,1.5158381462097168,1.5088943243026733,0.006943821907043457,True,4,0.34708037972450256,0.3209153711795807
33,1,1.7093957662582397,1.71147620677948,-0.0020804405212402344,False,2,0.03429132699966431,0.28684744238853455
49,2,1.5723259449005127,1.5693913698196411,0.002934575080871582,True,4,0.3389521837234497,0.2883067727088928
52,0,1.6581406593322754,1.6732969284057617,-0.015156269073486328,False,2,0.09788007289171219,0.4590800106525421
74,3,1.5805500745773315,1.5701496601104736,0.01040041446685791,True,2,0.09549811482429504,0.39210572838783264
104,2,1.5709376335144043,1.5699186325073242,0.0010190010070800781,True,2,0.09113731980323792,0.3045642077922821
115,4,1.521226406097412,1.5145435333251953,0.006682872772216797,True,2,0.175307035446167,0.4168637692928314
132,4,1.5188522338867188,1.5112093687057495,0.007642865180969238,True,4,0.33688250184059143,0.2995659410953522
176,2,1.5717304944992065,1.5702952146530151,0.0014352798461914062,True,4,0.2572444975376129,0.23025254905223846
180,4,1.5236480236053467,1.4857392311096191,0.03790879249572754,True,4,0.3605193793773651,0.6569611430168152
213,0,1.665592908859253,1.681396245956421,-0.01580333709716797,False,2,0.08433493226766586,0.2975368797779083
221,4,1.5199605226516724,1.5124232769012451,0.007537245750427246,True,4,0.31860896944999695,0.22178392112255096
228,4,1.520336627960205,1.4845517873764038,0.03578484058380127,True,4,0.3508526086807251,0.3972528874874115
230,3,1.580346941947937,1.568122386932373,0.012224555015563965,True,2,0.034207310527563095,0.5261741280555725
248,0,1.6761102676391602,1.6911896467208862,-0.015079379081726074,False,2,0.05544537305831909,0.46531006693840027
315,3,1.6009759902954102,1.5884209871292114,0.01255500316619873,True,4,0.342494934797287,0.6666666865348816
325,2,1.5716649293899536,1.568774938583374,0.00288999080657959,True,4,0.30290234088897705,0.15842552483081818
328,4,1.5145207643508911,1.509263515472412,0.005257248878479004,True,4,0.3433951437473297,0.2316766232252121
400,3,1.6131658554077148,1.6019996404647827,0.011166214942932129,True,2,0.18284325301647186,0.42433300614356995
458,3,1.6097145080566406,1.5968620777130127,0.01285243034362793,True,4,0.34481939673423767,0.6666666865348816
462,0,1.6835551261901855,1.6986052989959717,-0.015050172805786133,False,4,0.2291862666606903,0.28426694869995117
483,2,1.5715409517288208,1.570360541343689,0.001180410385131836,True,4,0.24698111414909363,0.3803603947162628
492,2,1.5684384107589722,1.5595699548721313,0.00886845588684082,True,4,0.36321237683296204,0.41796281933784485
506,4,1.5204784870147705,1.5144340991973877,0.0060443878173828125,True,4,0.15167419612407684,0.45377466082572937
509,4,1.5207830667495728,1.515029788017273,0.005753278732299805,True,4,0.34234046936035156,0.453302264213562
536,1,1.7064411640167236,1.7080155611038208,-0.001574397087097168,False,2,0.04909760504961014,0.2353164106607437
582,4,1.5253599882125854,1.4842267036437988,0.04113328456878662,True,4,0.3500809669494629,0.6666666865348816
592,2,1.5716122388839722,1.5706936120986938,0.0009186267852783203,True,2,0.07284796983003616,0.24418042600154877
620,2,1.5713379383087158,1.5699266195297241,0.0014113187789916992,True,4,0.2683652639389038,0.678337574005127
631,3,1.6047167778015137,1.5945138931274414,0.010202884674072266,True,2,0.007862634025514126,0.6666507720947266
638,1,1.7051105499267578,1.7076592445373535,-0.002548694610595703,False,4,0.2813161015510559,0.6666666865348816
640,4,1.5227103233337402,1.5140705108642578,0.008639812469482422,True,4,0.3411302864551544,0.6666666865348816
641,0,1.6853832006454468,1.7082958221435547,-0.02291262149810791,False,4,0.09828785061836243,0.20187239348888397
642,4,1.5196269750595093,1.5120283365249634,0.0075986385345458984,True,4,0.3470415472984314,0.3796575963497162
703,0,1.6757595539093018,1.6982040405273438,-0.022444486618041992,False,4,0.173916757106781,0.6666666865348816
737,2,1.5689491033554077,1.5671206712722778,0.0018284320831298828,True,2,0.013432727195322514,0.6501468420028687
757,2,1.571604609489441,1.5694758892059326,0.0021287202835083008,True,4,0.345662385225296,0.6666666865348816
764,1,1.712907314300537,1.7156202793121338,-0.0027129650115966797,False,4,0.1148746982216835,0.16714143753051758
804,4,1.517525553703308,1.5084599256515503,0.009065628051757812,True,4,0.32246559858322144,0.4274751842021942
827,4,1.5246543884277344,1.5189335346221924,0.005720853805541992,True,4,0.3317892253398895,0.2461714744567871
843,2,1.5719916820526123,1.5708305835723877,0.0011610984802246094,True,4,0.1923639327287674,0.35699546337127686
845,4,1.5196244716644287,1.483686089515686,0.035938382148742676,True,4,0.35162484645843506,0.5265863537788391
852,0,1.6501493453979492,1.6672403812408447,-0.017091035842895508,False,4,0.06677743047475815,0.44254040718078613
903,4,1.5217639207839966,1.5151183605194092,0.006645560264587402,True,2,0.1446741223335266,0.42811164259910583
906,1,1.7039401531219482,1.706502914428711,-0.0025627613067626953,False,2,0.00848911888897419,0.6668148040771484
939,0,1.6676480770111084,1.6898162364959717,-0.02216815948486328,False,4,0.13488027453422546,0.25734031200408936
953,2,1.5761412382125854,1.5737191438674927,0.0024220943450927734,True,4,0.3394927978515625,0.6666666865348816
967,3,1.6062686443328857,1.5959903001785278,0.01027834415435791,True,4,0.11146542429924011,0.1336352378129959
982,0,1.657288670539856,1.6804234981536865,-0.023134827613830566,False,4,0.04398396983742714,0.6666666865348816
987,2,1.572028398513794,1.569982647895813,0.002045750617980957,True,4,0.2962453067302704,0.6666666865348816
1043,0,1.6456620693206787,1.6645690202713013,-0.01890695095062256,False,2,0.06990661472082138,0.481986403465271
