node_id,split,label,pool,prompt_top1,structural_score,pred_off,pred_on,correct_off,correct_on,fixed_by_prompt,broken_by_prompt,confidence_off,confidence_on,margin_off,margin_on,h_delta_norm,logit_delta_norm
0,test,0,1,1,0.6666666865348816,2,3,0,0,0,0,0.2522850036621094,0.47834646701812744,0.045366108417510986,0.19394081830978394,8.236932754516602,3.274014949798584
1,test,3,0,-1,0.06861799210309982,2,2,0,0,0,0,0.3869848847389221,0.3869848847389221,0.1632102131843567,0.1632102131843567,0.0,0.0
2,test,3,1,1,0.6666666865348816,2,3,0,1,1,0,0.24138861894607544,0.3307364284992218,0.03621658682823181,0.06883114576339722,3.856550931930542,1.5259305238723755
3,test,4,1,3,0.6666666865348816,2,4,0,1,1,0,0.23204238712787628,0.6547110676765442,0.022476494312286377,0.3308585584163666,13.373891830444336,5.132866859436035
4,test,2,1,3,0.6666666865348816,2,4,1,0,0,1,0.24260737001895905,0.3876641094684601,0.03969524800777435,0.1217086911201477,4.028142929077148,1.1003813743591309
5,test,0,0,-1,0.1304297000169754,2,2,0,0,0,0,0.2570066750049591,0.2570066750049591,0.037903815507888794,0.037903815507888794,0.0,0.0
6,test,2,1,1,0.6666666865348816,2,2,1,1,0,0,0.47098591923713684,0.5950642228126526,0.23731674253940582,0.4282994866371155,5.899726867675781,2.2121169567108154
7,test,2,1,2,0.6666666865348816,3,0,0,0,0,0,0.21167971193790436,0.9289119243621826,0.0006339401006698608,0.8771069049835205,11.849077224731445,4.5117878913879395
8,test,0,1,3,0.6823412775993347,0,0,1,1,0,0,0.42705053091049194,0.7831740975379944,0.03538957238197327,0.566413938999176,25.823415756225586,9.5005464553833
9,test,2,1,3,0.6666666865348816,2,4,1,0,0,1,0.2663428485393524,0.919723629951477,0.01912441849708557,0.8733459115028381,11.787114143371582,4.375180244445801
10,train,1,1,1,0.6666666865348816,1,1,1,1,0,0,0.5060063600540161,0.6673568487167358,0.3535042107105255,0.41909971833229065,8.197717666625977,3.27278995513916
11,test,0,0,-1,0.6666666865348816,3,3,0,0,0,0,0.21167971193790436,0.21167971193790436,0.0006339401006698608,0.0006339401006698608,0.0,0.0
12,test,2,0,-1,0.6666666865348816,4,4,0,0,0,0,0.23892340064048767,0.23892340064048767,0.024236664175987244,0.024236664175987244,0.0,0.0
13,test,0,0,-1,0.6666666865348816,0,0,1,1,0,0,0.2369726449251175,0.2369726449251175,0.024894848465919495,0.024894848465919495,0.0,0.0
