node_id,split,label,pool,prompt_top1,structural_score,pred_off,pred_on,correct_off,correct_on,fixed_by_prompt,broken_by_prompt,confidence_off,confidence_on,margin_off,margin_on,h_delta_norm,logit_delta_norm
0,test,1,1,7,0.6666666865348816,0,0,0,0,0,0,0.21230214834213257,0.21230214834213257,0.0058020055294036865,0.0058020055294036865,0.0,0.0
1,test,3,1,7,0.6666666865348816,0,0,0,0,0,0,0.2122693508863449,0.2122693508863449,0.005802452564239502,0.005802452564239502,0.0,0.0
2,test,0,1,7,0.7458418011665344,0,0,1,1,0,0,0.2147650569677353,0.2147650569677353,0.009451702237129211,0.009451702237129211,0.0,0.0
3,test,0,1,7,0.6666666865348816,0,0,1,1,0,0,0.20883658528327942,0.20883658528327942,0.0013976246118545532,0.0013976246118545532,0.0,0.0
4,test,4,1,7,0.6666666865348816,0,0,0,0,0,0,0.2120552659034729,0.2120552659034729,0.006563305854797363,0.006563305854797363,0.0,0.0
5,train,0,1,7,0.6312758326530457,0,0,1,1,0,0,0.21582019329071045,0.21582019329071045,0.012587830424308777,0.012587830424308777,0.0,0.0
6,test,2,1,7,0.6666666865348816,0,0,0,0,0,0,0.21027866005897522,0.21027866005897522,0.002516016364097595,0.002516016364097595,0.0,0.0
7,test,0,1,7,0.6666666865348816,0,0,1,1,0,0,0.21492192149162292,0.21492192149162292,0.010424494743347168,0.010424494743347168,0.0,0.0
8,test,0,1,7,0.6666666865348816,0,0,1,1,0,0,0.21122461557388306,0.21122461557388306,0.0031962841749191284,0.0031962841749191284,0.0,0.0
9,test,2,1,7,0.6666666865348816,0,0,0,0,0,0,0.21209940314292908,0.21209940314292908,0.006802663207054138,0.006802663207054138,0.0,0.0
10,test,1,1,7,0.6666666865348816,0,0,0,0,0,0,0.214192733168602,0.214192733168602,0.009874165058135986,0.009874165058135986,0.0,0.0
11,test,2,1,7,0.6666666865348816,0,0,0,0,0,0,0.2118547409772873,0.2118547409772873,0.005041167140007019,0.005041167140007019,0.0,0.0
12,test,4,1,7,0.6666666865348816,0,0,0,0,0,0,0.21195970475673676,0.21195970475673676,0.00616396963596344,0.00616396963596344,0.0,0.0
13,test,3,1,7,0.6666666865348816,0,0,0,0,0,0,0.21238891780376434,0.21238891780376434,0.006609052419662476,0.006609052419662476,0.0,0.0
14,test,0,0,-1,0.4885469377040863,0,0,1,1,0,0,0.21878106892108917,0.21878106892108917,0.006737574934959412,0.006737574934959412,0.0,0.0
15,test,0,0,-1,0.6666666865348816,0,0,1,1,0,0,0.2122424989938736,0.2122424989938736,0.006244763731956482,0.006244763731956482,0.0,0.0
16,test,4,0,-1,0.6666666865348816,0,0,0,0,0,0,0.21063865721225739,0.21063865721225739,0.0054123252630233765,0.0054123252630233765,0.0,0.0
17,test,1,0,-1,0.6666666865348816,0,0,0,0,0,0,0.21231213212013245,0.21231213212013245,0.0054695457220077515,0.0054695457220077515,0.0,0.0
18,test,1,0,-1,0.6666666865348816,0,0,0,0,0,0,0.2099199742078781,0.2099199742078781,0.002980366349220276,0.002980366349220276,0.0,0.0
19,test,1,0,-1,0.6666666865348816,0,0,0,0,0,0,0.21129703521728516,0.21129703521728516,0.003589123487472534,0.003589123487472534,0.0,0.0
20,test,0,0,-1,0.39271536469459534,0,0,1,1,0,0,0.2122698724269867,0.2122698724269867,0.006109490990638733,0.006109490990638733,0.0,0.0
21,test,2,0,-1,0.6666666865348816,0,0,0,0,0,0,0.2125328779220581,0.2125328779220581,0.006753578782081604,0.006753578782081604,0.0,0.0
22,test,1,0,-1,0.6666666865348816,0,0,0,0,0,0,0.2125590294599533,0.2125590294599533,0.00636523962020874,0.00636523962020874,0.0,0.0
23,test,2,0,-1,0.6666666865348816,0,0,0,0,0,0,0.21307837963104248,0.21307837963104248,0.006919637322425842,0.006919637322425842,0.0,0.0
24,test,1,0,-1,0.6666666865348816,0,0,0,0,0,0,0.21050044894218445,0.21050044894218445,0.002854466438293457,0.002854466438293457,0.0,0.0
25,test,2,0,-1,0.48052331805229187,2,2,1,1,0,0,0.23503847420215607,0.23503847420215607,0.016371294856071472,0.016371294856071472,0.0,0.0
26,test,2,0,-1,0.6666666865348816,0,0,0,0,0,0,0.21225613355636597,0.21225613355636597,0.004985406994819641,0.004985406994819641,0.0,0.0
27,val,0,0,-1,0.6666666865348816,0,0,1,1,0,0,0.21401211619377136,0.21401211619377136,0.011026203632354736,0.011026203632354736,0.0,0.0
28,test,1,0,-1,0.6666666865348816,0,0,0,0,0,0,0.21243341267108917,0.21243341267108917,0.004891097545623779,0.004891097545623779,0.0,0.0
29,test,3,0,-1,0.6666666865348816,0,0,0,0,0,0,0.21322748064994812,0.21322748064994812,0.009127840399742126,0.009127840399742126,0.0,0.0
30,test,0,0,-1,0.45687946677207947,0,0,1,1,0,0,0.21438263356685638,0.21438263356685638,0.009530141949653625,0.009530141949653625,0.0,0.0
31,test,4,0,-1,0.6666666865348816,0,0,0,0,0,0,0.21244484186172485,0.21244484186172485,0.007062986493110657,0.007062986493110657,0.0,0.0
32,test,0,0,-1,0.6362500786781311,0,0,1,1,0,0,0.21135291457176208,0.21135291457176208,0.004713132977485657,0.004713132977485657,0.0,0.0
33,test,0,0,-1,0.6666666865348816,0,0,1,1,0,0,0.21174900233745575,0.21174900233745575,0.004207000136375427,0.004207000136375427,0.0,0.0
34,test,1,0,-1,0.6666666865348816,0,0,0,0,0,0,0.2125512659549713,0.2125512659549713,0.00524410605430603,0.00524410605430603,0.0,0.0
35,test,0,0,-1,0.6407083868980408,0,0,1,1,0,0,0.21225592494010925,0.21225592494010925,0.007279425859451294,0.007279425859451294,0.0,0.0
36,test,1,0,-1,0.6666666865348816,0,0,0,0,0,0,0.21170899271965027,0.21170899271965027,0.005206853151321411,0.005206853151321411,0.0,0.0
37,test,3,0,-1,0.525775671005249,0,0,0,0,0,0,0.21383769810199738,0.21383769810199738,0.010766342282295227,0.010766342282295227,0.0,0.0
38,test,4,0,-1,0.6666666865348816,0,0,0,0,0,0,0.21140585839748383,0.21140585839748383,0.004792407155036926,0.004792407155036926,0.0,0.0
39,test,4,0,-1,0.6666666865348816,0,0,0,0,0,0,0.21271389722824097,0.21271389722824097,0.006181970238685608,0.006181970238685608,0.0,0.0
40,test,4,0,-1,0.6666666865348816,0,0,0,0,0,0,0.21100099384784698,0.21100099384784698,0.004104062914848328,0.004104062914848328,0.0,0.0
41,test,1,0,-1,0.6666666865348816,3,3,0,0,0,0,0.20909152925014496,0.20909152925014496,0.00018291175365447998,0.00018291175365447998,0.0,0.0
42,test,4,0,-1,0.6666666865348816,0,0,0,0,0,0,0.2130657434463501,0.2130657434463501,0.005662634968757629,0.005662634968757629,0.0,0.0
43,test,3,0,-1,0.6666666865348816,0,0,0,0,0,0,0.21022456884384155,0.21022456884384155,0.0038341879844665527,0.0038341879844665527,0.0,0.0
44,test,2,0,-1,0.4104987680912018,0,0,0,0,0,0,0.2119000405073166,0.2119000405073166,0.0076454877853393555,0.0076454877853393555,0.0,0.0
45,test,1,0,-1,0.6666666865348816,0,0,0,0,0,0,0.21144497394561768,0.21144497394561768,0.00461558997631073,0.00461558997631073,0.0,0.0
46,test,4,0,-1,0.6666666865348816,0,0,0,0,0,0,0.2122146189212799,0.2122146189212799,0.005861535668373108,0.005861535668373108,0.0,0.0
